method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score
Best Fusion,breakfast_box/test/logical_anomalies/009,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\009.png,breakfast_box/test/logical_anomalies/009.png,breakfast_box,test,logical_anomalies,9,1,0.7849786966976161
Best Fusion,breakfast_box/test/logical_anomalies/010,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\010.png,breakfast_box/test/logical_anomalies/010.png,breakfast_box,test,logical_anomalies,10,1,1.2512233870376055
Best Fusion,breakfast_box/test/logical_anomalies/011,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\011.png,breakfast_box/test/logical_anomalies/011.png,breakfast_box,test,logical_anomalies,11,1,0.7124833547584075
Best Fusion,breakfast_box/test/logical_anomalies/012,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\012.png,breakfast_box/test/logical_anomalies/012.png,breakfast_box,test,logical_anomalies,12,1,1.558446217619818
Best Fusion,breakfast_box/test/logical_anomalies/013,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\013.png,breakfast_box/test/logical_anomalies/013.png,breakfast_box,test,logical_anomalies,13,1,0.29738042706922907
Best Fusion,breakfast_box/test/logical_anomalies/014,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\014.png,breakfast_box/test/logical_anomalies/014.png,breakfast_box,test,logical_anomalies,14,1,2.7398057524428685
Best Fusion,breakfast_box/test/logical_anomalies/015,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\015.png,breakfast_box/test/logical_anomalies/015.png,breakfast_box,test,logical_anomalies,15,1,1.695918421584873
Best Fusion,breakfast_box/test/logical_anomalies/016,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\016.png,breakfast_box/test/logical_anomalies/016.png,breakfast_box,test,logical_anomalies,16,1,1.7389848238993006
Best Fusion,breakfast_box/test/logical_anomalies/017,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\017.png,breakfast_box/test/logical_anomalies/017.png,breakfast_box,test,logical_anomalies,17,1,1.3601964436944551
Best Fusion,breakfast_box/test/logical_anomalies/018,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\018.png,breakfast_box/test/logical_anomalies/018.png,breakfast_box,test,logical_anomalies,18,1,2.190479353266478
Best Fusion,breakfast_box/test/logical_anomalies/019,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\019.png,breakfast_box/test/logical_anomalies/019.png,breakfast_box,test,logical_anomalies,19,1,1.6055390320350345
Best Fusion,breakfast_box/test/logical_anomalies/020,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\020.png,breakfast_box/test/logical_anomalies/020.png,breakfast_box,test,logical_anomalies,20,1,1.6953145878417462
Best Fusion,breakfast_box/test/logical_anomalies/021,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\021.png,breakfast_box/test/logical_anomalies/021.png,breakfast_box,test,logical_anomalies,21,1,2.1115288606128635
Best Fusion,breakfast_box/test/logical_anomalies/022,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\022.png,breakfast_box/test/logical_anomalies/022.png,breakfast_box,test,logical_anomalies,22,1,1.428617512802522
Best Fusion,breakfast_box/test/logical_anomalies/023,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\023.png,breakfast_box/test/logical_anomalies/023.png,breakfast_box,test,logical_anomalies,23,1,1.6903943427671546
Best Fusion,breakfast_box/test/logical_anomalies/024,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\024.png,breakfast_box/test/logical_anomalies/024.png,breakfast_box,test,logical_anomalies,24,1,1.265473153826946
Best Fusion,breakfast_box/test/logical_anomalies/025,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\025.png,breakfast_box/test/logical_anomalies/025.png,breakfast_box,test,logical_anomalies,25,1,24.479658919187067
Best Fusion,breakfast_box/test/logical_anomalies/026,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\026.png,breakfast_box/test/logical_anomalies/026.png,breakfast_box,test,logical_anomalies,26,1,24.578179539140443
Best Fusion,breakfast_box/test/logical_anomalies/027,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\027.png,breakfast_box/test/logical_anomalies/027.png,breakfast_box,test,logical_anomalies,27,1,24.94244251783381
Best Fusion,breakfast_box/test/logical_anomalies/028,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\028.png,breakfast_box/test/logical_anomalies/028.png,breakfast_box,test,logical_anomalies,28,1,25.205857218942935
Best Fusion,breakfast_box/test/logical_anomalies/029,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\029.png,breakfast_box/test/logical_anomalies/029.png,breakfast_box,test,logical_anomalies,29,1,25.385015094885546
Best Fusion,breakfast_box/test/logical_anomalies/030,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\030.png,breakfast_box/test/logical_anomalies/030.png,breakfast_box,test,logical_anomalies,30,1,25.09270968865868
Best Fusion,breakfast_box/test/logical_anomalies/031,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\031.png,breakfast_box/test/logical_anomalies/031.png,breakfast_box,test,logical_anomalies,31,1,24.98662698407673
Best Fusion,breakfast_box/test/logical_anomalies/032,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\032.png,breakfast_box/test/logical_anomalies/032.png,breakfast_box,test,logical_anomalies,32,1,24.520358119390483
Best Fusion,breakfast_box/test/logical_anomalies/033,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\033.png,breakfast_box/test/logical_anomalies/033.png,breakfast_box,test,logical_anomalies,33,1,37.25657923192087
Best Fusion,breakfast_box/test/logical_anomalies/034,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\034.png,breakfast_box/test/logical_anomalies/034.png,breakfast_box,test,logical_anomalies,34,1,36.94429163481711
Best Fusion,breakfast_box/test/logical_anomalies/035,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\035.png,breakfast_box/test/logical_anomalies/035.png,breakfast_box,test,logical_anomalies,35,1,36.70108191884356
Best Fusion,breakfast_box/test/logical_anomalies/036,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\036.png,breakfast_box/test/logical_anomalies/036.png,breakfast_box,test,logical_anomalies,36,1,37.059675531566555
Best Fusion,breakfast_box/test/logical_anomalies/037,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\037.png,breakfast_box/test/logical_anomalies/037.png,breakfast_box,test,logical_anomalies,37,1,4.220910080638209
Best Fusion,breakfast_box/test/logical_anomalies/038,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\038.png,breakfast_box/test/logical_anomalies/038.png,breakfast_box,test,logical_anomalies,38,1,8.513423443822663
Best Fusion,breakfast_box/test/logical_anomalies/039,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\039.png,breakfast_box/test/logical_anomalies/039.png,breakfast_box,test,logical_anomalies,39,1,7.757730974374702
Best Fusion,breakfast_box/test/logical_anomalies/040,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\040.png,breakfast_box/test/logical_anomalies/040.png,breakfast_box,test,logical_anomalies,40,1,8.368976837455966
Best Fusion,breakfast_box/test/logical_anomalies/041,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\041.png,breakfast_box/test/logical_anomalies/041.png,breakfast_box,test,logical_anomalies,41,1,7.740947113979533
Best Fusion,breakfast_box/test/logical_anomalies/042,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\042.png,breakfast_box/test/logical_anomalies/042.png,breakfast_box,test,logical_anomalies,42,1,9.79772661529337
Best Fusion,breakfast_box/test/logical_anomalies/043,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\043.png,breakfast_box/test/logical_anomalies/043.png,breakfast_box,test,logical_anomalies,43,1,9.539060842508324
Best Fusion,breakfast_box/test/logical_anomalies/044,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\044.png,breakfast_box/test/logical_anomalies/044.png,breakfast_box,test,logical_anomalies,44,1,1.1712816549722453
Best Fusion,breakfast_box/test/logical_anomalies/045,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\045.png,breakfast_box/test/logical_anomalies/045.png,breakfast_box,test,logical_anomalies,45,1,1.727950585417129
Best Fusion,breakfast_box/test/logical_anomalies/046,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\046.png,breakfast_box/test/logical_anomalies/046.png,breakfast_box,test,logical_anomalies,46,1,1.545552063256157
Best Fusion,breakfast_box/test/logical_anomalies/047,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\047.png,breakfast_box/test/logical_anomalies/047.png,breakfast_box,test,logical_anomalies,47,1,3.2958905190300753
Best Fusion,breakfast_box/test/logical_anomalies/048,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\048.png,breakfast_box/test/logical_anomalies/048.png,breakfast_box,test,logical_anomalies,48,1,2.687938448782755
Best Fusion,breakfast_box/test/logical_anomalies/049,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\049.png,breakfast_box/test/logical_anomalies/049.png,breakfast_box,test,logical_anomalies,49,1,4.060357742460019
Best Fusion,breakfast_box/test/logical_anomalies/050,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\050.png,breakfast_box/test/logical_anomalies/050.png,breakfast_box,test,logical_anomalies,50,1,4.841847028836427
Best Fusion,breakfast_box/test/logical_anomalies/051,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\051.png,breakfast_box/test/logical_anomalies/051.png,breakfast_box,test,logical_anomalies,51,1,4.5088475234953815
Best Fusion,breakfast_box/test/logical_anomalies/052,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\052.png,breakfast_box/test/logical_anomalies/052.png,breakfast_box,test,logical_anomalies,52,1,2.676232333429248
Best Fusion,breakfast_box/test/logical_anomalies/053,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\053.png,breakfast_box/test/logical_anomalies/053.png,breakfast_box,test,logical_anomalies,53,1,1.6864246249782764
Best Fusion,breakfast_box/test/logical_anomalies/054,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\054.png,breakfast_box/test/logical_anomalies/054.png,breakfast_box,test,logical_anomalies,54,1,0.9718729846359355
Best Fusion,breakfast_box/test/logical_anomalies/055,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\055.png,breakfast_box/test/logical_anomalies/055.png,breakfast_box,test,logical_anomalies,55,1,-0.1790305916766107
Best Fusion,breakfast_box/test/logical_anomalies/056,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\056.png,breakfast_box/test/logical_anomalies/056.png,breakfast_box,test,logical_anomalies,56,1,2.145011035241224
Best Fusion,breakfast_box/test/logical_anomalies/057,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\057.png,breakfast_box/test/logical_anomalies/057.png,breakfast_box,test,logical_anomalies,57,1,2.645884048294044
Best Fusion,breakfast_box/test/logical_anomalies/058,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\058.png,breakfast_box/test/logical_anomalies/058.png,breakfast_box,test,logical_anomalies,58,1,13.262519539642753
Best Fusion,breakfast_box/test/logical_anomalies/059,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\059.png,breakfast_box/test/logical_anomalies/059.png,breakfast_box,test,logical_anomalies,59,1,6.851891575500559
Best Fusion,breakfast_box/test/logical_anomalies/060,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\060.png,breakfast_box/test/logical_anomalies/060.png,breakfast_box,test,logical_anomalies,60,1,4.85730250501394
Best Fusion,breakfast_box/test/logical_anomalies/061,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\061.png,breakfast_box/test/logical_anomalies/061.png,breakfast_box,test,logical_anomalies,61,1,11.757925067284635
Best Fusion,breakfast_box/test/logical_anomalies/062,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\062.png,breakfast_box/test/logical_anomalies/062.png,breakfast_box,test,logical_anomalies,62,1,6.231251064173403
Best Fusion,breakfast_box/test/logical_anomalies/063,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\063.png,breakfast_box/test/logical_anomalies/063.png,breakfast_box,test,logical_anomalies,63,1,2.052586494506537
Best Fusion,breakfast_box/test/logical_anomalies/064,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\064.png,breakfast_box/test/logical_anomalies/064.png,breakfast_box,test,logical_anomalies,64,1,0.7383512907556489
Best Fusion,breakfast_box/test/logical_anomalies/065,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\065.png,breakfast_box/test/logical_anomalies/065.png,breakfast_box,test,logical_anomalies,65,1,18.139637534155664
Best Fusion,breakfast_box/test/logical_anomalies/066,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\066.png,breakfast_box/test/logical_anomalies/066.png,breakfast_box,test,logical_anomalies,66,1,1.1327725383682519
Best Fusion,breakfast_box/test/logical_anomalies/067,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\067.png,breakfast_box/test/logical_anomalies/067.png,breakfast_box,test,logical_anomalies,67,1,18.413329978560036
Best Fusion,breakfast_box/test/logical_anomalies/068,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\068.png,breakfast_box/test/logical_anomalies/068.png,breakfast_box,test,logical_anomalies,68,1,1.8616751661665727
Best Fusion,breakfast_box/test/logical_anomalies/069,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\069.png,breakfast_box/test/logical_anomalies/069.png,breakfast_box,test,logical_anomalies,69,1,5.1629931732837475
Best Fusion,breakfast_box/test/logical_anomalies/070,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\070.png,breakfast_box/test/logical_anomalies/070.png,breakfast_box,test,logical_anomalies,70,1,1.5467610781385468
Best Fusion,breakfast_box/test/logical_anomalies/071,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\071.png,breakfast_box/test/logical_anomalies/071.png,breakfast_box,test,logical_anomalies,71,1,0.47969300604328174
Best Fusion,breakfast_box/test/logical_anomalies/072,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\072.png,breakfast_box/test/logical_anomalies/072.png,breakfast_box,test,logical_anomalies,72,1,1.1693271341129823
Best Fusion,breakfast_box/test/logical_anomalies/073,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\breakfast_box\test\logical_anomalies\073.png,breakfast_box/test/logical_anomalies/073.png,breakfast_box,test,logical_anomalies,73,1,0.8359845293271192
