path,relative_path,file_name,file_size_bytes,width,height,mode,corrupted,error,category,split,defect_type,sample_id,is_mask,kind,label,anomaly_group
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\025\000.png,breakfast_box/ground_truth/structural_anomalies/025/000.png,000.png,2797,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,025,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\026\000.png,breakfast_box/ground_truth/structural_anomalies/026/000.png,000.png,3154,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,026,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\027\000.png,breakfast_box/ground_truth/structural_anomalies/027/000.png,000.png,3605,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,027,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\028\000.png,breakfast_box/ground_truth/structural_anomalies/028/000.png,000.png,3593,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,028,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\029\000.png,breakfast_box/ground_truth/structural_anomalies/029/000.png,000.png,3308,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,029,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\030\000.png,breakfast_box/ground_truth/structural_anomalies/030/000.png,000.png,7057,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,030,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\031\000.png,breakfast_box/ground_truth/structural_anomalies/031/000.png,000.png,2933,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,031,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\032\000.png,breakfast_box/ground_truth/structural_anomalies/032/000.png,000.png,3530,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,032,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\033\000.png,breakfast_box/ground_truth/structural_anomalies/033/000.png,000.png,3263,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,033,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\034\000.png,breakfast_box/ground_truth/structural_anomalies/034/000.png,000.png,2713,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,034,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\035\000.png,breakfast_box/ground_truth/structural_anomalies/035/000.png,000.png,2402,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,035,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\036\000.png,breakfast_box/ground_truth/structural_anomalies/036/000.png,000.png,4077,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,036,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\037\000.png,breakfast_box/ground_truth/structural_anomalies/037/000.png,000.png,3193,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,037,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\038\000.png,breakfast_box/ground_truth/structural_anomalies/038/000.png,000.png,3362,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,038,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\039\000.png,breakfast_box/ground_truth/structural_anomalies/039/000.png,000.png,2859,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,039,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\040\000.png,breakfast_box/ground_truth/structural_anomalies/040/000.png,000.png,3659,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,040,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\041\000.png,breakfast_box/ground_truth/structural_anomalies/041/000.png,000.png,3492,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,041,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\042\000.png,breakfast_box/ground_truth/structural_anomalies/042/000.png,000.png,3143,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,042,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\043\000.png,breakfast_box/ground_truth/structural_anomalies/043/000.png,000.png,2928,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,043,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\044\000.png,breakfast_box/ground_truth/structural_anomalies/044/000.png,000.png,2820,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,044,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\045\000.png,breakfast_box/ground_truth/structural_anomalies/045/000.png,000.png,2532,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,045,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\046\000.png,breakfast_box/ground_truth/structural_anomalies/046/000.png,000.png,2966,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,046,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\047\000.png,breakfast_box/ground_truth/structural_anomalies/047/000.png,000.png,2964,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,047,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\048\000.png,breakfast_box/ground_truth/structural_anomalies/048/000.png,000.png,3745,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,048,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\049\000.png,breakfast_box/ground_truth/structural_anomalies/049/000.png,000.png,2819,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,049,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\050\000.png,breakfast_box/ground_truth/structural_anomalies/050/000.png,000.png,2692,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,050,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\051\000.png,breakfast_box/ground_truth/structural_anomalies/051/000.png,000.png,3056,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,051,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\052\000.png,breakfast_box/ground_truth/structural_anomalies/052/000.png,000.png,3305,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,052,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\053\000.png,breakfast_box/ground_truth/structural_anomalies/053/000.png,000.png,3427,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,053,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\054\000.png,breakfast_box/ground_truth/structural_anomalies/054/000.png,000.png,2662,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,054,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\055\000.png,breakfast_box/ground_truth/structural_anomalies/055/000.png,000.png,2650,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,055,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\056\000.png,breakfast_box/ground_truth/structural_anomalies/056/000.png,000.png,3124,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,056,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\057\000.png,breakfast_box/ground_truth/structural_anomalies/057/000.png,000.png,2872,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,057,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\058\000.png,breakfast_box/ground_truth/structural_anomalies/058/000.png,000.png,2916,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,058,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\059\000.png,breakfast_box/ground_truth/structural_anomalies/059/000.png,000.png,2722,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,059,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\060\000.png,breakfast_box/ground_truth/structural_anomalies/060/000.png,000.png,2602,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,060,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\061\000.png,breakfast_box/ground_truth/structural_anomalies/061/000.png,000.png,2422,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,061,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\062\000.png,breakfast_box/ground_truth/structural_anomalies/062/000.png,000.png,3339,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,062,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\063\000.png,breakfast_box/ground_truth/structural_anomalies/063/000.png,000.png,2505,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,063,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\064\000.png,breakfast_box/ground_truth/structural_anomalies/064/000.png,000.png,2835,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,064,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\065\000.png,breakfast_box/ground_truth/structural_anomalies/065/000.png,000.png,2903,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,065,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\066\000.png,breakfast_box/ground_truth/structural_anomalies/066/000.png,000.png,2808,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,066,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\067\000.png,breakfast_box/ground_truth/structural_anomalies/067/000.png,000.png,3004,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,067,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\068\000.png,breakfast_box/ground_truth/structural_anomalies/068/000.png,000.png,3000,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,068,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\069\000.png,breakfast_box/ground_truth/structural_anomalies/069/000.png,000.png,2834,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,069,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\070\000.png,breakfast_box/ground_truth/structural_anomalies/070/000.png,000.png,3882,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,070,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\071\000.png,breakfast_box/ground_truth/structural_anomalies/071/000.png,000.png,2637,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,071,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\072\000.png,breakfast_box/ground_truth/structural_anomalies/072/000.png,000.png,2675,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,072,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\073\000.png,breakfast_box/ground_truth/structural_anomalies/073/000.png,000.png,2758,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,073,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\074\000.png,breakfast_box/ground_truth/structural_anomalies/074/000.png,000.png,2714,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,074,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\075\000.png,breakfast_box/ground_truth/structural_anomalies/075/000.png,000.png,8694,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,075,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\076\000.png,breakfast_box/ground_truth/structural_anomalies/076/000.png,000.png,8790,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,076,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\077\000.png,breakfast_box/ground_truth/structural_anomalies/077/000.png,000.png,8988,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,077,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\078\000.png,breakfast_box/ground_truth/structural_anomalies/078/000.png,000.png,8178,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,078,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\079\000.png,breakfast_box/ground_truth/structural_anomalies/079/000.png,000.png,8700,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,079,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\080\000.png,breakfast_box/ground_truth/structural_anomalies/080/000.png,000.png,8666,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,080,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\081\000.png,breakfast_box/ground_truth/structural_anomalies/081/000.png,000.png,8573,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,081,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\082\000.png,breakfast_box/ground_truth/structural_anomalies/082/000.png,000.png,8852,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,082,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\083\000.png,breakfast_box/ground_truth/structural_anomalies/083/000.png,000.png,6030,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,083,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\084\000.png,breakfast_box/ground_truth/structural_anomalies/084/000.png,000.png,6427,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,084,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\085\000.png,breakfast_box/ground_truth/structural_anomalies/085/000.png,000.png,6376,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,085,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\086\000.png,breakfast_box/ground_truth/structural_anomalies/086/000.png,000.png,5481,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,086,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\087\000.png,breakfast_box/ground_truth/structural_anomalies/087/000.png,000.png,6162,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,087,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\breakfast_box\ground_truth\structural_anomalies\088\000.png,breakfast_box/ground_truth/structural_anomalies/088/000.png,000.png,6110,1600,1280,L,False,,breakfast_box,ground_truth,structural_anomalies,088,True,mask,1,structural_anomalies
