method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,score_mahalanobis,score_cosine,score_isolation_forest,k,feature_backend,time_ms
CompositionHistogram,breakfast_box/test/good/085,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/085.png,breakfast_box/test/good/085.png,breakfast_box,test,good,085,0,5.979668238754293,5.979668238754293,0.5754334330558777,0.5405836265613864,32,dinov2-small,40.77033800058416
CompositionHistogram,breakfast_box/test/good/086,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/086.png,breakfast_box/test/good/086.png,breakfast_box,test,good,086,0,2.9895245814404663,2.9895245814404663,0.5739094614982605,0.46077643154680126,32,dinov2-small,37.93944700009888
CompositionHistogram,breakfast_box/test/good/087,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/087.png,breakfast_box/test/good/087.png,breakfast_box,test,good,087,0,3.8690270620044713,3.8690270620044713,0.5732229351997375,0.4927833983321438,32,dinov2-small,41.28336899975693
CompositionHistogram,breakfast_box/test/good/088,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/088.png,breakfast_box/test/good/088.png,breakfast_box,test,good,088,0,3.021213321820542,3.021213321820542,0.5740400552749634,0.4630020978885196,32,dinov2-small,41.77943700051401
CompositionHistogram,breakfast_box/test/good/089,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/089.png,breakfast_box/test/good/089.png,breakfast_box,test,good,089,0,4.5907229188493694,4.5907229188493694,0.57344651222229,0.5099935757384434,32,dinov2-small,36.269524000090314
CompositionHistogram,breakfast_box/test/good/090,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/090.png,breakfast_box/test/good/090.png,breakfast_box,test,good,090,0,4.181571811506,4.181571811506,0.5746479630470276,0.49205973792091257,32,dinov2-small,39.72651999993104
CompositionHistogram,breakfast_box/test/good/091,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/091.png,breakfast_box/test/good/091.png,breakfast_box,test,good,091,0,4.4974059609917685,4.4974059609917685,0.5742975473403931,0.4907996363506521,32,dinov2-small,35.32450000056997
CompositionHistogram,breakfast_box/test/good/092,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/092.png,breakfast_box/test/good/092.png,breakfast_box,test,good,092,0,2.8156245245744116,2.8156245245744116,0.5737598538398743,0.4555841775589202,32,dinov2-small,36.94640400044591
CompositionHistogram,breakfast_box/test/good/093,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/093.png,breakfast_box/test/good/093.png,breakfast_box,test,good,093,0,5.048294424431639,5.048294424431639,0.5728894472122192,0.52208773648728,32,dinov2-small,41.271478999988176
CompositionHistogram,breakfast_box/test/good/094,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/094.png,breakfast_box/test/good/094.png,breakfast_box,test,good,094,0,5.560330697701011,5.560330697701011,0.5755777359008789,0.47776658483780543,32,dinov2-small,41.61754800043127
CompositionHistogram,breakfast_box/test/good/095,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/095.png,breakfast_box/test/good/095.png,breakfast_box,test,good,095,0,4.010921409288814,4.010921409288814,0.5717804431915283,0.48495163895852184,32,dinov2-small,39.234872999259096
CompositionHistogram,breakfast_box/test/good/096,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/096.png,breakfast_box/test/good/096.png,breakfast_box,test,good,096,0,6.735586274617072,6.735586274617072,0.5725187659263611,0.5518177822045459,32,dinov2-small,40.90257300049416
CompositionHistogram,breakfast_box/test/good/097,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/097.png,breakfast_box/test/good/097.png,breakfast_box,test,good,097,0,3.6172387058122837,3.6172387058122837,0.5741720199584961,0.4699989841139246,32,dinov2-small,34.712116999799036
CompositionHistogram,breakfast_box/test/good/098,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/098.png,breakfast_box/test/good/098.png,breakfast_box,test,good,098,0,2.5527265941098527,2.5527265941098527,0.5744786262512207,0.4371183433280843,32,dinov2-small,39.51885400056199
CompositionHistogram,breakfast_box/test/good/099,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/099.png,breakfast_box/test/good/099.png,breakfast_box,test,good,099,0,6.18291754406255,6.18291754406255,0.5739438533782959,0.5336768659431489,32,dinov2-small,39.751143000103184
CompositionHistogram,breakfast_box/test/good/100,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/100.png,breakfast_box/test/good/100.png,breakfast_box,test,good,100,0,5.80595571968782,5.80595571968782,0.5715938806533813,0.5386943737356339,32,dinov2-small,44.68788299982407
CompositionHistogram,breakfast_box/test/good/101,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/101.png,breakfast_box/test/good/101.png,breakfast_box,test,good,101,0,3.363358924731824,3.363358924731824,0.5731661319732666,0.47621631828229133,32,dinov2-small,39.44022900031996
CompositionHistogram,breakfast_box/test/logical_anomalies/000,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/000.png,breakfast_box/test/logical_anomalies/000.png,breakfast_box,test,logical_anomalies,000,1,24.765516507002356,24.765516507002356,0.5873895883560181,0.5851619579793902,32,dinov2-small,38.051881999308534
CompositionHistogram,breakfast_box/test/logical_anomalies/001,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/001.png,breakfast_box/test/logical_anomalies/001.png,breakfast_box,test,logical_anomalies,001,1,24.05612122632256,24.05612122632256,0.584946870803833,0.5817735700012456,32,dinov2-small,41.09816199979832
CompositionHistogram,breakfast_box/test/logical_anomalies/002,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/002.png,breakfast_box/test/logical_anomalies/002.png,breakfast_box,test,logical_anomalies,002,1,25.666516657240358,25.666516657240358,0.5908104181289673,0.5758006154615541,32,dinov2-small,40.18712000015512
CompositionHistogram,breakfast_box/test/logical_anomalies/003,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/003.png,breakfast_box/test/logical_anomalies/003.png,breakfast_box,test,logical_anomalies,003,1,2.7246736595962338,2.7246736595962338,0.5737313628196716,0.46517692636600483,32,dinov2-small,28.79692399983469
CompositionHistogram,breakfast_box/test/logical_anomalies/004,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/004.png,breakfast_box/test/logical_anomalies/004.png,breakfast_box,test,logical_anomalies,004,1,4.509991280838885,4.509991280838885,0.5750752687454224,0.46634371853572887,32,dinov2-small,29.01417999964906
CompositionHistogram,breakfast_box/test/logical_anomalies/005,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/005.png,breakfast_box/test/logical_anomalies/005.png,breakfast_box,test,logical_anomalies,005,1,3.6301394887744034,3.6301394887744034,0.5754995346069336,0.48920993291803033,32,dinov2-small,35.859202000210644
CompositionHistogram,breakfast_box/test/logical_anomalies/006,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/006.png,breakfast_box/test/logical_anomalies/006.png,breakfast_box,test,logical_anomalies,006,1,6.514181340893466,6.514181340893466,0.5748190879821777,0.5357939450133348,32,dinov2-small,33.93102500012901
CompositionHistogram,breakfast_box/test/logical_anomalies/007,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/007.png,breakfast_box/test/logical_anomalies/007.png,breakfast_box,test,logical_anomalies,007,1,5.174424976896714,5.174424976896714,0.5764917135238647,0.5408941392591609,32,dinov2-small,29.031478999968385
CompositionHistogram,breakfast_box/test/logical_anomalies/008,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/008.png,breakfast_box/test/logical_anomalies/008.png,breakfast_box,test,logical_anomalies,008,1,3.5831003552974297,3.5831003552974297,0.5739109516143799,0.4604906695045413,32,dinov2-small,28.512140000202635
CompositionHistogram,breakfast_box/test/logical_anomalies/009,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/009.png,breakfast_box/test/logical_anomalies/009.png,breakfast_box,test,logical_anomalies,009,1,3.2089379574214063,3.2089379574214063,0.5754355192184448,0.47678387131724886,32,dinov2-small,30.391832999157486
CompositionHistogram,breakfast_box/test/logical_anomalies/010,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/010.png,breakfast_box/test/logical_anomalies/010.png,breakfast_box,test,logical_anomalies,010,1,4.717008723246802,4.717008723246802,0.5758593678474426,0.51899789272162,32,dinov2-small,29.381417999502446
CompositionHistogram,breakfast_box/test/logical_anomalies/011,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/011.png,breakfast_box/test/logical_anomalies/011.png,breakfast_box,test,logical_anomalies,011,1,3.2198345547067837,3.2198345547067837,0.5750381350517273,0.4445785563034571,32,dinov2-small,28.762218999872857
CompositionHistogram,breakfast_box/test/logical_anomalies/012,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/012.png,breakfast_box/test/logical_anomalies/012.png,breakfast_box,test,logical_anomalies,012,1,3.331863987655847,3.331863987655847,0.5739129781723022,0.47346041203433087,32,dinov2-small,28.257386999939627
CompositionHistogram,breakfast_box/test/logical_anomalies/013,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/013.png,breakfast_box/test/logical_anomalies/013.png,breakfast_box,test,logical_anomalies,013,1,2.596950532614175,2.596950532614175,0.5744366645812988,0.43957419484106397,32,dinov2-small,28.23564800019085
CompositionHistogram,breakfast_box/test/logical_anomalies/014,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/014.png,breakfast_box/test/logical_anomalies/014.png,breakfast_box,test,logical_anomalies,014,1,4.643606602975227,4.643606602975227,0.5762270092964172,0.4767837087639768,32,dinov2-small,28.187713000079384
CompositionHistogram,breakfast_box/test/logical_anomalies/015,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/015.png,breakfast_box/test/logical_anomalies/015.png,breakfast_box,test,logical_anomalies,015,1,4.294071287578614,4.294071287578614,0.5753268003463745,0.4635561081564431,32,dinov2-small,27.92632299951947
CompositionHistogram,breakfast_box/test/logical_anomalies/016,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/016.png,breakfast_box/test/logical_anomalies/016.png,breakfast_box,test,logical_anomalies,016,1,11.019814975532803,11.019814975532803,0.5842108726501465,0.5174048477074936,32,dinov2-small,28.40723200006323
CompositionHistogram,breakfast_box/test/logical_anomalies/017,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/017.png,breakfast_box/test/logical_anomalies/017.png,breakfast_box,test,logical_anomalies,017,1,5.592048847347768,5.592048847347768,0.5772061944007874,0.5356934460341197,32,dinov2-small,27.130980000038107
CompositionHistogram,breakfast_box/test/logical_anomalies/018,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/018.png,breakfast_box/test/logical_anomalies/018.png,breakfast_box,test,logical_anomalies,018,1,6.843466599393303,6.843466599393303,0.5779228210449219,0.5091251400927468,32,dinov2-small,27.04656200057798
CompositionHistogram,breakfast_box/test/logical_anomalies/019,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/019.png,breakfast_box/test/logical_anomalies/019.png,breakfast_box,test,logical_anomalies,019,1,12.893026620751314,12.893026620751314,0.5884976983070374,0.5525633531821985,32,dinov2-small,27.611288000116474
CompositionHistogram,breakfast_box/test/logical_anomalies/020,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/020.png,breakfast_box/test/logical_anomalies/020.png,breakfast_box,test,logical_anomalies,020,1,8.718342613365923,8.718342613365923,0.5804883241653442,0.5519816184224287,32,dinov2-small,27.58190599979571
CompositionHistogram,breakfast_box/test/logical_anomalies/021,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/021.png,breakfast_box/test/logical_anomalies/021.png,breakfast_box,test,logical_anomalies,021,1,3.9482392802191604,3.9482392802191604,0.5754534602165222,0.495567752259652,32,dinov2-small,29.66807000029803
CompositionHistogram,breakfast_box/test/logical_anomalies/022,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/022.png,breakfast_box/test/logical_anomalies/022.png,breakfast_box,test,logical_anomalies,022,1,7.357820862429682,7.357820862429682,0.5794376134872437,0.5425008272849227,32,dinov2-small,26.92787900014082
CompositionHistogram,breakfast_box/test/logical_anomalies/023,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/023.png,breakfast_box/test/logical_anomalies/023.png,breakfast_box,test,logical_anomalies,023,1,7.962291036027555,7.962291036027555,0.5790296196937561,0.5266810875814096,32,dinov2-small,26.913783000054536
CompositionHistogram,breakfast_box/test/logical_anomalies/024,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/024.png,breakfast_box/test/logical_anomalies/024.png,breakfast_box,test,logical_anomalies,024,1,4.201028208051821,4.201028208051821,0.5760161280632019,0.4898371477362662,32,dinov2-small,27.361077000023215
CompositionHistogram,breakfast_box/test/logical_anomalies/025,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/025.png,breakfast_box/test/logical_anomalies/025.png,breakfast_box,test,logical_anomalies,025,1,39.57148838273988,39.57148838273988,0.6544543504714966,0.5796731152821619,32,dinov2-small,27.160310999533976
CompositionHistogram,breakfast_box/test/logical_anomalies/026,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/026.png,breakfast_box/test/logical_anomalies/026.png,breakfast_box,test,logical_anomalies,026,1,42.852441844675035,42.852441844675035,0.6527309417724609,0.5829591375114049,32,dinov2-small,25.61079199949745
CompositionHistogram,breakfast_box/test/logical_anomalies/027,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/027.png,breakfast_box/test/logical_anomalies/027.png,breakfast_box,test,logical_anomalies,027,1,43.470340492574714,43.470340492574714,0.6574355363845825,0.5820021447389245,32,dinov2-small,26.413950999994995
CompositionHistogram,breakfast_box/test/logical_anomalies/028,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/028.png,breakfast_box/test/logical_anomalies/028.png,breakfast_box,test,logical_anomalies,028,1,44.16508432827966,44.16508432827966,0.6597282290458679,0.5779213373917156,32,dinov2-small,26.27718600069784
CompositionHistogram,breakfast_box/test/logical_anomalies/029,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/029.png,breakfast_box/test/logical_anomalies/029.png,breakfast_box,test,logical_anomalies,029,1,42.915974839192465,42.915974839192465,0.6568992733955383,0.5786946284561038,32,dinov2-small,26.485227999728522
CompositionHistogram,breakfast_box/test/logical_anomalies/030,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/030.png,breakfast_box/test/logical_anomalies/030.png,breakfast_box,test,logical_anomalies,030,1,46.92136999210979,46.92136999210979,0.6612553596496582,0.5759252729421128,32,dinov2-small,25.907215000188444
