method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,region_size,feature_backend,map_file,time_ms
GridAware DINOv2,breakfast_box/test/good/069,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/069.png,breakfast_box/test/good/069.png,breakfast_box,test,good,069,0,0.5229871250115908,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_069.png,154.6667670008901
GridAware DINOv2,breakfast_box/test/good/070,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/070.png,breakfast_box/test/good/070.png,breakfast_box,test,good,070,0,0.506965873333124,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_070.png,145.7140860002255
GridAware DINOv2,breakfast_box/test/good/071,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/071.png,breakfast_box/test/good/071.png,breakfast_box,test,good,071,0,0.5038218337755936,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_071.png,175.18252399986523
GridAware DINOv2,breakfast_box/test/good/072,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/072.png,breakfast_box/test/good/072.png,breakfast_box,test,good,072,0,0.4813474921079782,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_072.png,190.666260999933
GridAware DINOv2,breakfast_box/test/good/073,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/073.png,breakfast_box/test/good/073.png,breakfast_box,test,good,073,0,0.4757791528334984,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_073.png,185.30156999986502
GridAware DINOv2,breakfast_box/test/good/074,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/074.png,breakfast_box/test/good/074.png,breakfast_box,test,good,074,0,0.5412333607673645,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_074.png,181.23534799997287
GridAware DINOv2,breakfast_box/test/good/075,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/075.png,breakfast_box/test/good/075.png,breakfast_box,test,good,075,0,0.5193907480973464,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_075.png,192.75063999975828
GridAware DINOv2,breakfast_box/test/good/076,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/076.png,breakfast_box/test/good/076.png,breakfast_box,test,good,076,0,0.47056784996619594,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_076.png,183.83693200030393
GridAware DINOv2,breakfast_box/test/good/077,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/077.png,breakfast_box/test/good/077.png,breakfast_box,test,good,077,0,0.518078088760376,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_077.png,178.42974199993478
GridAware DINOv2,breakfast_box/test/good/078,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/078.png,breakfast_box/test/good/078.png,breakfast_box,test,good,078,0,0.4917116165161133,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_078.png,180.22153000038088
GridAware DINOv2,breakfast_box/test/good/079,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/079.png,breakfast_box/test/good/079.png,breakfast_box,test,good,079,0,0.5221711786893698,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_079.png,205.22351900035574
GridAware DINOv2,breakfast_box/test/good/080,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/080.png,breakfast_box/test/good/080.png,breakfast_box,test,good,080,0,0.5379005853946393,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_080.png,178.22935500043968
GridAware DINOv2,breakfast_box/test/good/081,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/081.png,breakfast_box/test/good/081.png,breakfast_box,test,good,081,0,0.5116212666034698,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_081.png,186.6078840002956
GridAware DINOv2,breakfast_box/test/good/082,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/082.png,breakfast_box/test/good/082.png,breakfast_box,test,good,082,0,0.5040904168899243,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_082.png,181.48956099958014
GridAware DINOv2,breakfast_box/test/good/083,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/083.png,breakfast_box/test/good/083.png,breakfast_box,test,good,083,0,0.5204323759445777,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_083.png,184.88528699981543
GridAware DINOv2,breakfast_box/test/good/084,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/084.png,breakfast_box/test/good/084.png,breakfast_box,test,good,084,0,0.49385921771709734,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_084.png,182.72490900017146
GridAware DINOv2,breakfast_box/test/good/085,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/085.png,breakfast_box/test/good/085.png,breakfast_box,test,good,085,0,0.5141993417189672,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_085.png,183.23801499991532
GridAware DINOv2,breakfast_box/test/good/086,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/086.png,breakfast_box/test/good/086.png,breakfast_box,test,good,086,0,0.5506515594629141,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_086.png,198.5476390000258
GridAware DINOv2,breakfast_box/test/good/087,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/087.png,breakfast_box/test/good/087.png,breakfast_box,test,good,087,0,0.4926284918418297,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_087.png,185.8385380000982
GridAware DINOv2,breakfast_box/test/good/088,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/088.png,breakfast_box/test/good/088.png,breakfast_box,test,good,088,0,0.47283775072831374,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_088.png,199.42131400057406
GridAware DINOv2,breakfast_box/test/good/089,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/089.png,breakfast_box/test/good/089.png,breakfast_box,test,good,089,0,0.4975514503625723,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_089.png,195.50785399951565
GridAware DINOv2,breakfast_box/test/good/090,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/090.png,breakfast_box/test/good/090.png,breakfast_box,test,good,090,0,0.44556185832390416,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_090.png,158.11569099969347
GridAware DINOv2,breakfast_box/test/good/091,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/091.png,breakfast_box/test/good/091.png,breakfast_box,test,good,091,0,0.5010479413546048,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_091.png,145.18243099973915
GridAware DINOv2,breakfast_box/test/good/092,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/092.png,breakfast_box/test/good/092.png,breakfast_box,test,good,092,0,0.5122963511026822,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_092.png,163.06983199956449
GridAware DINOv2,breakfast_box/test/good/093,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/093.png,breakfast_box/test/good/093.png,breakfast_box,test,good,093,0,0.4974107008713942,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_093.png,162.2922529995776
GridAware DINOv2,breakfast_box/test/good/094,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/094.png,breakfast_box/test/good/094.png,breakfast_box,test,good,094,0,0.4649975047661708,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_094.png,143.96740100073657
GridAware DINOv2,breakfast_box/test/good/095,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/095.png,breakfast_box/test/good/095.png,breakfast_box,test,good,095,0,0.5052374693063589,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_095.png,148.55605699995067
GridAware DINOv2,breakfast_box/test/good/096,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/096.png,breakfast_box/test/good/096.png,breakfast_box,test,good,096,0,0.526455798974404,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_096.png,141.52619899959973
GridAware DINOv2,breakfast_box/test/good/097,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/097.png,breakfast_box/test/good/097.png,breakfast_box,test,good,097,0,0.502103314949916,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_097.png,162.93988100005663
GridAware DINOv2,breakfast_box/test/good/098,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/098.png,breakfast_box/test/good/098.png,breakfast_box,test,good,098,0,0.5346417289513808,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_098.png,143.18562300013582
GridAware DINOv2,breakfast_box/test/good/099,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/099.png,breakfast_box/test/good/099.png,breakfast_box,test,good,099,0,0.5084560742745032,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_099.png,139.86520599974028
GridAware DINOv2,breakfast_box/test/good/100,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/100.png,breakfast_box/test/good/100.png,breakfast_box,test,good,100,0,0.5160851157628573,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_100.png,145.148849999714
GridAware DINOv2,breakfast_box/test/good/101,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/good/101.png,breakfast_box/test/good/101.png,breakfast_box,test,good,101,0,0.5130174228778253,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_good_101.png,147.736408000128
GridAware DINOv2,breakfast_box/test/logical_anomalies/000,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/000.png,breakfast_box/test/logical_anomalies/000.png,breakfast_box,test,logical_anomalies,000,1,1.2597942719092736,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_000.png,152.06087899969134
GridAware DINOv2,breakfast_box/test/logical_anomalies/001,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/001.png,breakfast_box/test/logical_anomalies/001.png,breakfast_box,test,logical_anomalies,001,1,1.2591207302533662,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_001.png,142.33434300058434
GridAware DINOv2,breakfast_box/test/logical_anomalies/002,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/002.png,breakfast_box/test/logical_anomalies/002.png,breakfast_box,test,logical_anomalies,002,1,1.2654134768706102,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_002.png,141.24628699937603
GridAware DINOv2,breakfast_box/test/logical_anomalies/003,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/003.png,breakfast_box/test/logical_anomalies/003.png,breakfast_box,test,logical_anomalies,003,1,0.5031919846167932,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_003.png,143.59226599935937
GridAware DINOv2,breakfast_box/test/logical_anomalies/004,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/004.png,breakfast_box/test/logical_anomalies/004.png,breakfast_box,test,logical_anomalies,004,1,0.464357839180873,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_004.png,147.59180300006847
GridAware DINOv2,breakfast_box/test/logical_anomalies/005,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/005.png,breakfast_box/test/logical_anomalies/005.png,breakfast_box,test,logical_anomalies,005,1,0.542159568804961,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_005.png,145.9012730001632
GridAware DINOv2,breakfast_box/test/logical_anomalies/006,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/006.png,breakfast_box/test/logical_anomalies/006.png,breakfast_box,test,logical_anomalies,006,1,0.5315105433647449,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_006.png,153.18495700012136
GridAware DINOv2,breakfast_box/test/logical_anomalies/007,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/007.png,breakfast_box/test/logical_anomalies/007.png,breakfast_box,test,logical_anomalies,007,1,0.5452395585867075,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_007.png,140.26817899957678
GridAware DINOv2,breakfast_box/test/logical_anomalies/008,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/008.png,breakfast_box/test/logical_anomalies/008.png,breakfast_box,test,logical_anomalies,008,1,0.5495741046392001,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_008.png,141.7151030000241
GridAware DINOv2,breakfast_box/test/logical_anomalies/009,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/009.png,breakfast_box/test/logical_anomalies/009.png,breakfast_box,test,logical_anomalies,009,1,0.5636639686731192,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_009.png,145.83969300019817
GridAware DINOv2,breakfast_box/test/logical_anomalies/010,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/010.png,breakfast_box/test/logical_anomalies/010.png,breakfast_box,test,logical_anomalies,010,1,0.5072422784108382,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_010.png,144.54986700002337
GridAware DINOv2,breakfast_box/test/logical_anomalies/011,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/011.png,breakfast_box/test/logical_anomalies/011.png,breakfast_box,test,logical_anomalies,011,1,0.6184819065607511,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_011.png,154.30392399957782
GridAware DINOv2,breakfast_box/test/logical_anomalies/012,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/logical_anomalies/012.png,breakfast_box/test/logical_anomalies/012.png,breakfast_box,test,logical_anomalies,012,1,0.49194995256570667,6x6,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/GridAware_DINOv2/gridaware_anomaly_maps/breakfast_box_logical_anomalies_012.png,141.6808249996393
